DateTime,Temperature,Pole1A,Pole1B,Pole2A,Pole2B,Pole3A,Pole3B,Pole4A,Pole4B,Pole5A,Pole5B,Pole6A,Pole6B,StockPole,PowerConsumption(kW-min),HTTP-ERR,HOST-IP
03/02/2020-00:11:40,19.625,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:12:40,19.5134,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:13:40,19.5134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:14:40,19.2884,False,True,False,True,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:15:40,19.2884,False,True,False,True,False,False,True,True,False,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:16:40,19.2884,False,True,False,True,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:17:40,19.2884,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:18:40,19.4,False,False,True,False,True,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:19:40,18.95,False,False,True,False,True,False,False,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:20:40,19.063399999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:21:40,19.063399999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:22:40,19.063399999999998,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:23:40,19.063399999999998,False,False,False,True,False,False,True,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:24:40,19.063399999999998,False,True,True,True,False,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:25:40,18.95,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:26:40,18.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:27:40,18.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:28:40,19.175,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:29:40,19.175,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:30:40,19.063399999999998,False,True,True,True,True,False,False,True,True,False,False,False,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:31:40,19.063399999999998,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:32:40,19.063399999999998,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:33:40,18.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:34:40,19.063399999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:35:40,19.175,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:36:40,18.95,False,True,False,True,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:37:40,18.95,False,True,True,True,False,False,True,True,False,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:38:40,18.95,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:39:40,18.8384,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:40:40,18.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:41:40,18.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:42:40,18.95,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:43:40,18.8384,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:44:40,18.8384,False,False,True,False,True,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:45:40,18.725,False,False,True,True,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:46:40,18.6134,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:47:40,18.5,False,True,False,False,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:48:40,18.6134,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:49:40,18.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:50:40,18.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:51:40,18.8384,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:52:40,18.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:53:40,18.725,False,False,False,False,True,False,False,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:54:40,18.725,False,False,False,True,True,False,False,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:55:40,18.725,False,True,True,True,True,False,False,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:56:40,18.725,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:57:40,18.725,False,True,False,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:58:40,18.725,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-00:59:40,18.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:00:40,18.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:01:40,18.6134,False,False,True,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:02:40,18.8384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:03:40,18.725,False,False,False,False,False,False,False,True,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:04:40,18.725,False,True,True,True,False,False,False,True,True,False,False,False,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:05:40,18.8384,False,True,True,True,False,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:06:40,18.8384,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:07:40,18.725,False,False,False,False,True,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:08:40,18.8384,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:09:40,18.8384,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:10:40,18.725,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:11:40,18.725,False,False,False,False,False,False,False,False,False,False,False,True,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:12:40,18.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:13:40,18.6134,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:14:40,18.725,False,True,True,True,False,False,True,False,False,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:15:40,18.6134,False,True,True,True,True,False,True,False,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:16:40,18.725,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:17:40,18.6134,False,False,False,False,True,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:18:40,18.6134,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:19:40,18.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:20:40,18.6134,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:21:40,18.6134,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:22:40,18.5,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:23:40,18.5,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:24:40,18.388399999999997,False,False,False,False,True,False,True,False,True,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:25:40,18.388399999999997,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:26:40,18.5,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:27:40,18.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:28:40,18.388399999999997,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:29:40,18.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:30:40,18.388399999999997,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:31:40,18.388399999999997,False,True,True,True,True,False,False,True,True,False,False,False,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:32:40,18.388399999999997,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:33:40,18.275,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:34:40,18.388399999999997,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:35:40,18.388399999999997,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:36:40,18.275,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:37:40,18.388399999999997,False,True,True,True,False,False,False,True,False,False,False,False,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:38:40,18.388399999999997,False,True,True,True,False,False,True,True,False,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:39:40,18.388399999999997,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:40:40,18.1634,False,False,False,False,True,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:41:40,18.1634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:42:40,18.05,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:43:40,18.05,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:44:40,17.938399999999998,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:45:40,17.825,False,False,False,False,True,False,True,False,True,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:46:40,17.938399999999998,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:47:40,17.938399999999998,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:48:40,17.938399999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:49:40,18.05,False,True,True,False,False,False,False,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:50:40,17.938399999999998,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:51:40,18.05,False,False,False,False,True,False,False,True,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:52:40,17.938399999999998,False,True,True,True,True,False,False,True,True,False,False,False,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:53:40,18.05,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:54:40,18.05,False,False,False,False,False,False,True,False,False,False,False,True,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:55:40,18.1634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:56:40,18.05,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:57:40,18.05,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:58:40,18.05,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-01:59:40,17.938399999999998,False,True,True,True,True,False,True,False,False,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:00:40,17.938399999999998,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:01:40,17.938399999999998,False,False,False,False,False,False,False,True,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:02:40,17.825,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:03:40,17.825,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:04:40,17.6,False,False,False,False,False,False,True,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:05:40,17.375,False,False,False,False,True,False,True,False,True,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:06:40,17.15,False,False,False,False,True,False,True,True,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:07:40,17.038400000000003,False,True,True,False,True,False,True,True,True,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:08:40,17.038400000000003,False,True,False,False,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:09:40,17.15,False,True,True,True,False,False,False,False,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:10:40,17.2634,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:11:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:12:40,17.375,False,False,True,False,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:13:40,17.15,False,False,True,False,True,False,False,True,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:14:40,17.15,False,False,True,True,True,False,False,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:15:40,17.2634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:16:40,17.2634,False,True,False,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:17:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:18:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:19:40,17.2634,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:20:40,17.375,False,True,False,True,False,False,False,False,True,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:21:40,17.375,False,True,False,True,False,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:22:40,17.375,False,True,False,True,True,False,True,False,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:23:40,17.375,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:24:40,17.375,False,False,True,False,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:25:40,17.2634,False,False,False,False,False,False,False,True,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:26:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:27:40,17.488400000000002,False,False,False,False,True,False,False,False,False,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:28:40,17.488400000000002,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:29:40,17.375,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:30:40,17.488400000000002,False,False,True,False,True,False,True,False,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:31:40,17.375,False,False,True,True,True,False,True,True,False,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:32:40,17.2634,False,True,True,True,True,False,True,True,False,False,False,True,True,3.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:33:40,17.2634,False,True,True,True,True,False,True,True,True,False,False,True,True,4.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:34:40,17.15,False,True,False,False,False,False,False,False,True,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:35:40,17.15,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:36:40,17.15,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:37:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:38:40,17.15,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:39:40,17.2634,False,False,False,True,False,False,False,True,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:40:40,17.15,False,True,False,True,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:41:40,17.15,False,True,False,True,True,False,False,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:42:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:43:40,17.2634,False,False,True,False,False,False,True,False,False,False,False,False,True,1.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:44:40,17.15,False,False,True,False,True,False,True,False,True,False,False,True,True,2.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:45:40,17.15,False,True,True,False,True,False,True,False,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:46:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:47:40,17.2634,False,False,False,False,False,False,False,False,False,False,False,False,True,0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:48:40,17.038400000000003,False,True,False,True,False,False,False,True,False,False,False,False,True,1.5,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:49:40,17.15,False,True,False,True,False,False,False,True,False,False,False,True,True,2.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
03/02/2020-02:50:40,17.15,False,True,False,True,True,False,False,True,True,False,False,True,True,3.0,False,-Heater2A-Heater2B-Heater3B-Heater4A-Heater5B-Heater6A
